State,District,Market,Commodity,Min Price,Max Price,Modal Price
Kerala,Alappuzha,Kayamkulam,Green Chilli,6900,7100,7000
Kerala,Alappuzha,Kayamkulam,Onion,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,Potato,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,Pumpkin,1600,1800,1700
Kerala,Alappuzha,Kayamkulam,Snakeguard,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,Tomato,9900,10100,10000
Kerala,Alappuzha,Mannar,Amphophalus,5000,5200,5100
Kerala,Alappuzha,Mannar,Ashgourd,2500,2700,2600
Kerala,Ernakulam,Aluva,Amaranthus,4000,5000,4500
Kerala,Ernakulam,Aluva,Ashgourd,2200,3500,2900
Kerala,Ernakulam,Aluva,Banana - Green,3800,4000,3900
Kerala,Ernakulam,Aluva,Bhindi(Ladies Finger),3500,5000,4300
Kerala,Ernakulam,Aluva,Bitter gourd,4500,6000,5300
Kerala,Ernakulam,Aluva,Brinjal,2000,4000,3000
Kerala,Ernakulam,Aluva,Cabbage,2000,3000,2500
Kerala,Ernakulam,Aluva,Carrot,4000,6000,5000
Kerala,Ernakulam,Aluva,Cauliflower,2500,4000,3300
Kerala,Ernakulam,Aluva,Cowpea(Veg),3000,4000,3500
Kerala,Ernakulam,Aluva,Cucumbar(Kheera),1000,2000,1500
Kerala,Ernakulam,Aluva,Drumstick,2000,4000,3000
Kerala,Ernakulam,Aluva,Elephant Yam (Suran),5000,6000,5500
Kerala,Ernakulam,Aluva,Green Chilli,6000,8000,7000
Kerala,Ernakulam,Aluva,Little gourd (Kundru),3500,4500,4000
Kerala,Ernakulam,Aluva,Mango (Raw-Ripe),2500,3500,3000
Kerala,Ernakulam,Aluva,Onion,2100,2500,2300
Kerala,Ernakulam,Aluva,Pineapple,6000,7000,6500
Kerala,Ernakulam,Aluva,Potato,2500,3500,3000
Kerala,Ernakulam,Aluva,Pumpkin,1800,3000,2400
Kerala,Ernakulam,Aluva,Snakeguard,2000,3000,2500
Kerala,Ernakulam,Aluva,Tapioca,2000,3000,2500
Kerala,Ernakulam,Aluva,Tomato,10000,12000,11000
Kerala,Ernakulam,Angamaly,Amaranthus,2500,3500,3000
Kerala,Ernakulam,Angamaly,Amphophalus,6000,7000,6500
Kerala,Ernakulam,Angamaly,Ashgourd,3000,4000,3500
Kerala,Ernakulam,Angamaly,Banana,2500,3100,2800
Kerala,Ernakulam,Angamaly,Banana,6700,7300,7000
Kerala,Ernakulam,Angamaly,Banana - Green,4700,5700,5200
Kerala,Ernakulam,Angamaly,Beetroot,4000,5000,4500
Kerala,Ernakulam,Angamaly,Bhindi(Ladies Finger),4000,5000,4500
Kerala,Ernakulam,Angamaly,Bitter gourd,6000,7000,6500
Kerala,Ernakulam,Angamaly,Bottle gourd,2500,3500,3000
Kerala,Ernakulam,Angamaly,Brinjal,3500,4500,4000
Kerala,Ernakulam,Angamaly,Cabbage,3000,4000,3500
Kerala,Ernakulam,Angamaly,Carrot,5500,6500,6000
Kerala,Ernakulam,Angamaly,Cauliflower,5000,6000,5500
Kerala,Ernakulam,Angamaly,Colacasia,4500,5500,5000
Kerala,Ernakulam,Angamaly,Cowpea(Veg),4000,5000,4500
Kerala,Ernakulam,Angamaly,Cucumbar(Kheera),3000,4000,3500
Kerala,Ernakulam,Angamaly,Drumstick,4000,5000,4500
Kerala,Ernakulam,Angamaly,Garlic,16000,18000,17000
Kerala,Ernakulam,Angamaly,Green Chilli,7000,8000,7500
Kerala,Ernakulam,Angamaly,Little gourd (Kundru),4500,5500,5000
Kerala,Ernakulam,Angamaly,Mango (Raw-Ripe),4500,5500,5000
Kerala,Ernakulam,Angamaly,Onion,2400,3000,2700
Kerala,Ernakulam,Angamaly,Pineapple,6000,7000,6500
Kerala,Ernakulam,Angamaly,Potato,3000,4000,3500
Kerala,Ernakulam,Angamaly,Pumpkin,2500,3500,3000
Kerala,Ernakulam,Angamaly,Snakeguard,3500,4500,4000
Kerala,Ernakulam,Angamaly,Tapioca,2000,3000,2500
Kerala,Ernakulam,Angamaly,Tomato,10000,12000,11000
Kerala,Ernakulam,Kothamangalam,Amaranthus,4000,5000,4500
Kerala,Ernakulam,Kothamangalam,Ashgourd,2200,2800,2500
Kerala,Ernakulam,Kothamangalam,Banana,2500,2800,2700
Kerala,Ernakulam,Kothamangalam,Banana,4000,4500,4200
Kerala,Ernakulam,Kothamangalam,Banana - Green,4500,4800,4600
Kerala,Ernakulam,Kothamangalam,Bhindi(Ladies Finger),4000,5000,4500
Kerala,Ernakulam,Kothamangalam,Bitter gourd,5000,6000,5500
Kerala,Ernakulam,Kothamangalam,Brinjal,3000,4000,3500
Kerala,Ernakulam,Kothamangalam,Cabbage,2500,3000,2800
Kerala,Ernakulam,Kothamangalam,Carrot,5000,6000,5500
Kerala,Ernakulam,Kothamangalam,Cauliflower,3000,4000,3500
Kerala,Ernakulam,Kothamangalam,Colacasia,5000,6000,5500
Kerala,Ernakulam,Kothamangalam,Cucumbar(Kheera),1500,2000,1800
Kerala,Ernakulam,Kothamangalam,Drumstick,4000,5000,4500
Kerala,Ernakulam,Kothamangalam,Elephant Yam (Suran),5200,6000,5500
Kerala,Ernakulam,Kothamangalam,Field Pea,4000,5000,4500
Kerala,Ernakulam,Kothamangalam,Ginger(Green),17000,18000,17500
Kerala,Ernakulam,Kothamangalam,Green Chilli,4000,5000,4500
Kerala,Ernakulam,Kothamangalam,Little gourd (Kundru),3000,4000,3500
Kerala,Ernakulam,Kothamangalam,Mango (Raw-Ripe),3000,4000,3500
Kerala,Ernakulam,Kothamangalam,Onion,2000,2500,2200
Kerala,Ernakulam,Kothamangalam,Onion,7000,8000,7500
Kerala,Ernakulam,Kothamangalam,Potato,3000,3500,3200
Kerala,Ernakulam,Kothamangalam,Pumpkin,2000,2500,2200
Kerala,Ernakulam,Kothamangalam,Snakeguard,3000,4000,3500
Kerala,Ernakulam,Kothamangalam,Tapioca,2500,3500,3000
Kerala,Ernakulam,Kothamangalam,Tomato,10000,11500,11000
Kerala,Ernakulam,Perumbavoor,Amaranthus,2500,3500,3000
Kerala,Ernakulam,Perumbavoor,Arecanut(Betelnut/Supari),34500,35500,35000
Kerala,Ernakulam,Perumbavoor,Ashgourd,1800,2800,2000
Kerala,Ernakulam,Perumbavoor,Banana,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Banana - Green,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Bhindi(Ladies Finger),3200,4200,4000
Kerala,Ernakulam,Perumbavoor,Bitter gourd,4800,5800,5000
Kerala,Ernakulam,Perumbavoor,Black pepper,52000,53000,52500
Kerala,Ernakulam,Perumbavoor,Bottle gourd,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Brinjal,2500,3500,3000
Kerala,Ernakulam,Perumbavoor,Cabbage,2400,3400,2800
Kerala,Ernakulam,Perumbavoor,Carrot,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Cauliflower,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Colacasia,4800,5800,5000
Kerala,Ernakulam,Perumbavoor,Cucumbar(Kheera),2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Drumstick,5500,6500,6000
Kerala,Ernakulam,Perumbavoor,Elephant Yam (Suran),3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Field Pea,3700,4700,4000
Kerala,Ernakulam,Perumbavoor,Ginger(Dry),26500,27500,27000
Kerala,Ernakulam,Perumbavoor,Ginger(Green),17000,18000,17500
Kerala,Ernakulam,Perumbavoor,Green Chilli,7000,8000,7500
Kerala,Ernakulam,Perumbavoor,Little gourd (Kundru),2200,3200,2500
Kerala,Ernakulam,Perumbavoor,Mango (Raw-Ripe),2800,3800,3000
Kerala,Ernakulam,Perumbavoor,Onion,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Pineapple,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Potato,2200,3200,2500
Kerala,Ernakulam,Perumbavoor,Pumpkin,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Snakeguard,2200,3200,2500
Kerala,Ernakulam,Perumbavoor,Tapioca,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Tomato,9500,10500,10000
Kerala,Ernakulam,Piravam,Amaranthus,2500,4000,3000
Kerala,Ernakulam,Piravam,Amphophalus,4000,6000,5000
Kerala,Ernakulam,Piravam,Ashgourd,2500,3500,3000
Kerala,Ernakulam,Piravam,Banana - Green,5500,7000,6000
Kerala,Ernakulam,Piravam,Beetroot,5000,6500,6000
Kerala,Ernakulam,Piravam,Bhindi(Ladies Finger),4000,6000,5000
Kerala,Ernakulam,Piravam,Bitter gourd,6000,7000,6500
Kerala,Ernakulam,Piravam,Bottle gourd,2500,4000,3000
Kerala,Ernakulam,Piravam,Brinjal,3000,4500,4000
Kerala,Ernakulam,Piravam,Cabbage,3500,5000,4000
Kerala,Ernakulam,Piravam,Capsicum,9000,11000,10000
Kerala,Ernakulam,Piravam,Carrot,5000,7000,6000
Kerala,Ernakulam,Piravam,Cauliflower,4500,6000,5000
Kerala,Ernakulam,Piravam,Cowpea(Veg),4000,6000,5000
Kerala,Ernakulam,Piravam,Cucumbar(Kheera),3000,5000,4000
Kerala,Ernakulam,Piravam,Drumstick,4000,6000,5000
Kerala,Ernakulam,Piravam,Little gourd (Kundru),4000,6000,5000
Kerala,Ernakulam,Piravam,Mango,4000,5500,5000
Kerala,Ernakulam,Piravam,Onion,2000,3000,2500
Kerala,Ernakulam,Piravam,Potato,3000,4000,3500
Kerala,Ernakulam,Piravam,Pumpkin,2500,4000,3000
Kerala,Ernakulam,Piravam,Snakeguard,5000,6000,5500
Kerala,Ernakulam,Piravam,Tapioca,2500,3500,3000
Kerala,Ernakulam,Thrippunithura,Amphophalus,5600,7000,5800
Kerala,Ernakulam,Thrippunithura,Ashgourd,3000,4000,3200
Kerala,Ernakulam,Thrippunithura,Banana,3000,4000,3200
Kerala,Ernakulam,Thrippunithura,Banana,7400,8500,7600
Kerala,Ernakulam,Thrippunithura,Banana - Green,4500,6200,4700
Kerala,Ernakulam,Thrippunithura,Beetroot,6400,7200,6600
Kerala,Ernakulam,Thrippunithura,Bhindi(Ladies Finger),4500,6000,4900
Kerala,Ernakulam,Thrippunithura,Bitter gourd,6500,7500,6700
Kerala,Ernakulam,Thrippunithura,Bottle gourd,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Brinjal,4500,6000,4700
Kerala,Ernakulam,Thrippunithura,Cabbage,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Capsicum,10500,13000,11500
Kerala,Ernakulam,Thrippunithura,Carrot,5500,6500,5700
Kerala,Ernakulam,Thrippunithura,Cauliflower,5000,6500,5300
Kerala,Ernakulam,Thrippunithura,Cluster beans,4500,6000,4700
Kerala,Ernakulam,Thrippunithura,Colacasia,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,Cowpea(Veg),5200,6500,5400
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),2200,4400,2400
Kerala,Ernakulam,Thrippunithura,Drumstick,4000,6000,4200
Kerala,Ernakulam,Thrippunithura,Ginger(Green),24000,30000,25000
Kerala,Ernakulam,Thrippunithura,Green Chilli,8500,10500,9000
Kerala,Ernakulam,Thrippunithura,Indian Beans (Seam),7500,9000,7700
Kerala,Ernakulam,Thrippunithura,Leafy Vegetable,5000,8000,6000
Kerala,Ernakulam,Thrippunithura,Lemon,5000,7000,5500
Kerala,Ernakulam,Thrippunithura,Little gourd (Kundru),4200,5400,4400
Kerala,Ernakulam,Thrippunithura,Mango (Raw-Ripe),5500,6400,5700
Kerala,Ernakulam,Thrippunithura,Onion,2200,2800,2200
Kerala,Ernakulam,Thrippunithura,Potato,3200,3600,3200
Kerala,Ernakulam,Thrippunithura,Pumpkin,3000,4400,3200
Kerala,Ernakulam,Thrippunithura,Snakeguard,3800,5000,4000
Kerala,Ernakulam,Thrippunithura,Tapioca,2800,3500,3000
Kerala,Ernakulam,Thrippunithura,Tomato,12300,13500,12500
Kerala,Idukki,Adimali,Amaranthus,4000,4090,4000
Kerala,Idukki,Adimali,Amphophalus,6000,6000,6000
Kerala,Idukki,Adimali,Apple,20000,22000,20000
Kerala,Idukki,Adimali,Ashgourd,2500,3000,3000
Kerala,Idukki,Adimali,Grapes,8000,8000,8000
Kerala,Idukki,Adimali,Green Chilli,8000,10000,8000
Kerala,Idukki,Adimali,Pineapple,5000,6000,5000
Kerala,Idukki,Thodupuzha,Ashgourd,2400,2600,2600
Kerala,Idukki,Thodupuzha,Banana,4000,4200,4200
Kerala,Idukki,Thodupuzha,Banana,6600,6800,6800
Kerala,Idukki,Thodupuzha,Banana,1800,2000,2000
Kerala,Idukki,Thodupuzha,Banana,2400,2500,2500
Kerala,Idukki,Thodupuzha,Banana,2000,2200,2200
Kerala,Idukki,Thodupuzha,Beetroot,3200,3400,3400
Kerala,Idukki,Thodupuzha,Bhindi(Ladies Finger),2500,3000,3000
Kerala,Idukki,Thodupuzha,Bitter gourd,5500,6000,6000
Kerala,Idukki,Thodupuzha,Black pepper,54000,55000,55000
Kerala,Idukki,Thodupuzha,Black pepper,51000,52000,52000
Kerala,Idukki,Thodupuzha,Brinjal,2200,2400,2400
Kerala,Idukki,Thodupuzha,Cabbage,2500,3000,3000
Kerala,Idukki,Thodupuzha,Cardamoms,110000,130000,120000
Kerala,Idukki,Thodupuzha,Carrot,5000,5500,5500
Kerala,Idukki,Thodupuzha,Cauliflower,2500,3000,3000
Kerala,Idukki,Thodupuzha,Cloves,87500,90000,90000
Kerala,Idukki,Thodupuzha,Cocoa,4400,4500,4500
Kerala,Idukki,Thodupuzha,Coconut,1800,2000,2000
Kerala,Idukki,Thodupuzha,Coconut,2900,3000,3000
Kerala,Idukki,Thodupuzha,Coconut Oil,16300,16500,16500
Kerala,Idukki,Thodupuzha,Copra,8100,8300,8300
Kerala,Idukki,Thodupuzha,Cowpea(Veg),3500,4000,4000
Kerala,Idukki,Thodupuzha,Cucumbar(Kheera),1000,1200,1200
Kerala,Idukki,Thodupuzha,Cucumbar(Kheera),1400,1800,1600
Kerala,Idukki,Thodupuzha,Drumstick,2500,3000,3000
Kerala,Idukki,Thodupuzha,French Beans (Frasbean),4000,4200,4200
Kerala,Idukki,Thodupuzha,Garlic,10000,12000,12000
Kerala,Idukki,Thodupuzha,Green Chilli,6500,7000,7000
Kerala,Idukki,Thodupuzha,Little gourd (Kundru),2800,3000,3000
Kerala,Idukki,Thodupuzha,Mango,2500,3700,3500
Kerala,Idukki,Thodupuzha,Mango (Raw-Ripe),2500,3000,3000
Kerala,Idukki,Thodupuzha,Nutmeg,22000,24000,24000
Kerala,Idukki,Thodupuzha,Onion,2000,2100,2100
Kerala,Idukki,Thodupuzha,Potato,2500,3000,3000
Kerala,Idukki,Thodupuzha,Rice,3600,3800,3800
Kerala,Idukki,Thodupuzha,Rice,4600,5000,4800
Kerala,Idukki,Thodupuzha,Rubber,12000,12200,12100
Kerala,Idukki,Thodupuzha,Rubber,15000,15200,15100
Kerala,Idukki,Thodupuzha,Snakeguard,2200,2400,2400
Kerala,Idukki,Thodupuzha,Tomato,9500,10000,10000
Kerala,Idukki,Vandiperiyar,Ashgourd,780,780,780
Kerala,Idukki,Vandiperiyar,Banana,1848,1848,1848
Kerala,Idukki,Vandiperiyar,Beetroot,1020,1020,1020
Kerala,Idukki,Vandiperiyar,Bhindi(Ladies Finger),1300,1300,1300
Kerala,Idukki,Vandiperiyar,Bitter gourd,960,960,960
Kerala,Idukki,Vandiperiyar,Bottle gourd,600,600,600
Kerala,Idukki,Vandiperiyar,Brinjal,1120,1120,1120
Kerala,Idukki,Vandiperiyar,Cabbage,1020,1020,1020
Kerala,Idukki,Vandiperiyar,Capsicum,1320,1320,1320
Kerala,Idukki,Vandiperiyar,Carrot,1350,1350,1350
Kerala,Idukki,Vandiperiyar,Cauliflower,960,960,960
Kerala,Idukki,Vandiperiyar,Coriander(Leaves),550,550,550
Kerala,Idukki,Vandiperiyar,Cucumbar(Kheera),840,840,840
Kerala,Idukki,Vandiperiyar,Drumstick,780,780,780
Kerala,Kannur,Irikkur,Banana,5000,5000,5000
Kerala,Kannur,Irikkur,Rubber,14900,14900,14900
Kerala,Kannur,Kannur,Banana - Green,5000,5500,5200
Kerala,Kannur,Kannur,Black pepper,49000,60000,52000
Kerala,Kannur,Kannur,Coconut Oil,13700,16000,15000
Kerala,Kannur,Kannur,Onion,2200,2800,2500
Kerala,Kannur,Payyannur,Amaranthus,3400,3600,3500
Kerala,Kannur,Payyannur,Arecanut(Betelnut/Supari),38000,40000,39000
Kerala,Kannur,Payyannur,Ashgourd,2900,3100,3000
Kerala,Kannur,Payyannur,Banana,4400,4600,4500
Kerala,Kannur,Payyannur,Banana,3800,4000,3900
Kerala,Kannur,Payyannur,Banana,4100,4300,4200
Kerala,Kannur,Payyannur,Black pepper,48000,50000,49000
Kerala,Kannur,Payyannur,Copra,7500,7700,7600
Kerala,Kannur,Payyannur,Cucumbar(Kheera),1700,1900,1800
Kerala,Kannur,Payyannur,Pumpkin,2300,2500,2400
Kerala,Kannur,Payyannur,Tapioca,2900,3100,3000
Kerala,Kasargod,Kanjangadu,Arecanut(Betelnut/Supari),34800,35600,35000
Kerala,Kasargod,Kanjangadu,Ashgourd,2200,2800,2400
Kerala,Kasargod,Kanjangadu,Banana,5800,6600,6000
Kerala,Kasargod,Kanjangadu,Banana,5600,6200,5800
Kerala,Kasargod,Kanjangadu,Banana - Green,2800,3600,3000
Kerala,Kasargod,Kanjangadu,Bhindi(Ladies Finger),2800,3600,3000
Kerala,Kasargod,Kanjangadu,Bitter gourd,5800,6600,6000
Kerala,Kasargod,Kanjangadu,Black pepper,41800,42500,42000
Kerala,Kasargod,Kanjangadu,Brinjal,2800,3600,3000
Kerala,Kasargod,Kanjangadu,Cabbage,2400,3000,2600
Kerala,Kasargod,Kanjangadu,Cauliflower,2800,3400,3000
Kerala,Kasargod,Kanjangadu,Coconut Oil,14300,15000,14500
Kerala,Kasargod,Kanjangadu,Coconut Seed,3200,3800,3400
Kerala,Kasargod,Kanjangadu,Copra,7300,7800,7500
Kerala,Kasargod,Kanjangadu,Cowpea(Veg),5300,6000,5500
Kerala,Kasargod,Kanjangadu,Cucumbar(Kheera),1800,2400,2000
Kerala,Kasargod,Kanjangadu,Drumstick,4300,5000,4500
Kerala,Kasargod,Kanjangadu,Elephant Yam (Suran),5800,6600,6000
Kerala,Kasargod,Kanjangadu,Ginger(Green),17800,18600,18000
Kerala,Kasargod,Kanjangadu,Green Chilli,6800,7500,7000
Kerala,Kasargod,Kanjangadu,Little gourd (Kundru),2800,3600,3000
Kerala,Kasargod,Kanjangadu,Onion,2400,3000,2600
Kerala,Kasargod,Kanjangadu,Potato,2400,3000,2600
Kerala,Kasargod,Kanjangadu,Pumpkin,2200,2800,2400
Kerala,Kasargod,Kanjangadu,Ridgeguard(Tori),4800,5600,5000
Kerala,Kasargod,Kanjangadu,Snakeguard,2800,3600,3000
Kerala,Kasargod,Kanjangadu,Tapioca,2800,3400,3000
Kerala,Kasargod,Neeleswaram,Amaranthus,2500,3500,3000
Kerala,Kasargod,Neeleswaram,Amphophalus,6400,6600,6500
Kerala,Kasargod,Neeleswaram,Arecanut(Betelnut/Supari),37000,38000,37500
Kerala,Kasargod,Neeleswaram,Arhar (Tur/Red Gram)(Whole),12500,12700,12600
Kerala,Kasargod,Neeleswaram,Banana,6400,6600,6500
Kerala,Kasargod,Neeleswaram,Banana - Green,4600,4800,4700
Kerala,Kasargod,Neeleswaram,Beetroot,5400,5600,5500
Kerala,Kasargod,Neeleswaram,Bhindi(Ladies Finger),5600,5800,5700
Kerala,Kasargod,Neeleswaram,Bitter gourd,6700,7000,6800
Kerala,Kasargod,Neeleswaram,Black Gram (Urd Beans)(Whole),15000,15400,15200
Kerala,Kasargod,Neeleswaram,Brinjal,3800,4200,4000
Kerala,Kasargod,Neeleswaram,Cabbage,3200,3600,3400
Kerala,Kasargod,Neeleswaram,Carrot,5800,6200,6000
Kerala,Kasargod,Neeleswaram,Coconut,2200,2400,2300
Kerala,Kasargod,Neeleswaram,Coconut Oil,13000,14000,13500
Kerala,Kasargod,Neeleswaram,Copra,7200,7500,7300
Kerala,Kasargod,Neeleswaram,Cowpea(Veg),6600,7000,6800
Kerala,Kasargod,Neeleswaram,Cucumbar(Kheera),2200,2500,2400
Kerala,Kasargod,Neeleswaram,Drumstick,4800,5200,5000
Kerala,Kasargod,Neeleswaram,Lemon,4800,5200,5000
Kerala,Kasargod,Neeleswaram,Onion,2400,2600,2500
Kerala,Kasargod,Neeleswaram,Potato,2500,3500,3000
Kerala,Kasargod,Neeleswaram,Pumpkin,2500,3500,3000
Kerala,Kasargod,Neeleswaram,Ridgeguard(Tori),6600,7000,6800
Kerala,Kasargod,Neeleswaram,Snakeguard,3800,4200,4000
Kerala,Kollam,Chathanoor,Amphophalus,6800,7200,7000
Kerala,Kollam,Chathanoor,Banana,5800,6200,6000
Kerala,Kollam,Chathanoor,Banana,3800,4200,4000
Kerala,Kollam,Chathanoor,Banana,5400,5800,5600
Kerala,Kollam,Chathanoor,Banana,6800,7200,7000
Kerala,Kollam,Chathanoor,Banana,3800,4200,4000
Kerala,Kollam,Chathanoor,Banana - Green,6300,6700,6500
Kerala,Kollam,Chathanoor,Bitter gourd,8800,9200,9000
Kerala,Kollam,Chathanoor,Brinjal,3800,4200,4000
Kerala,Kollam,Chathanoor,Cucumbar(Kheera),5800,6200,6000
Kerala,Kollam,Chathanoor,Green Chilli,7800,8200,8000
Kerala,Kollam,Chathanoor,Indian Beans (Seam),11800,12200,12000
Kerala,Kollam,Chathanoor,Little gourd (Kundru),5800,6200,6000
Kerala,Kollam,Chathanoor,Onion,2800,3200,3000
Kerala,Kollam,Chathanoor,Potato,3800,4200,4000
Kerala,Kollam,Chathanoor,Pumpkin,3800,4200,4000
Kerala,Kollam,Chathanoor,Snakeguard,3800,4200,4000
Kerala,Kollam,Kottarakkara,Amaranthus,5000,5000,5000
Kerala,Kollam,Kottarakkara,Ashgourd,5000,5000,5000
Kerala,Kollam,Kottarakkara,Beetroot,4000,4000,4000
Kerala,Kollam,Kottarakkara,Bhindi(Ladies Finger),6000,6000,6000
Kerala,Kollam,Kottarakkara,Bitter gourd,10000,10000,10000
Kerala,Kollam,Kottarakkara,Bottle gourd,2500,2500,2500
Kerala,Kollam,Kottarakkara,Brinjal,4000,4000,4000
Kerala,Kollam,Kottarakkara,Cabbage,5000,5000,5000
Kerala,Kollam,Kottarakkara,Carrot,7000,7000,7000
Kerala,Kollam,Kottarakkara,Coconut,3500,3500,3500
Kerala,Kollam,Kottarakkara,Colacasia,8000,8000,8000
Kerala,Kollam,Kottarakkara,Cowpea(Veg),9000,9000,9000
Kerala,Kollam,Kottarakkara,Cucumbar(Kheera),5000,5000,5000
Kerala,Kollam,Kottarakkara,Elephant Yam (Suran),4000,4000,4000
Kerala,Kollam,Kottarakkara,Ginger(Green),30000,30000,30000
Kerala,Kollam,Kottarakkara,Green Chilli,10000,10000,10000
Kerala,Kollam,Kottarakkara,Little gourd (Kundru),5000,5000,5000
Kerala,Kollam,Kottarakkara,Onion,4000,4000,4000
Kerala,Kollam,Kottarakkara,Potato,3500,3500,3500
Kerala,Kollam,Kottarakkara,Pumpkin,4000,4000,4000
Kerala,Kollam,Kottarakkara,Snakeguard,4000,4000,4000
Kerala,Kollam,Kottarakkara,Tapioca,3500,3500,3500
Kerala,Kollam,Kottarakkara,Tomato,11000,11000,11000
Kerala,Kottayam,Athirampuzha,Ashgourd,1800,2000,1900
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,2800,3200,3000
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,5500,5900,5700
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,2200,2600,2400
Kerala,Kozhikode(Calicut),Kallachi,Banana,5000,5500,5200
Kerala,Kozhikode(Calicut),Kallachi,Banana,2800,3200,3000
Kerala,Kozhikode(Calicut),Kallachi,Banana,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,4600,5000,4800
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,5200,5600,5400
Kerala,Kozhikode(Calicut),Kallachi,Bottle gourd,3400,3800,3600
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,2600,3000,2800
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,2400,2800,2600
Kerala,Kozhikode(Calicut),Kallachi,Carrot,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,5600,6000,5800
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,3400,3800,3600
Kerala,Kozhikode(Calicut),Kallachi,Green Chilli,7300,7700,7500
Kerala,Kozhikode(Calicut),Kallachi,Onion,2000,2400,2200
Kerala,Kozhikode(Calicut),Kallachi,Potato,2400,2800,2600
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,1800,2200,2000
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,3400,3800,3600
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,1700,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,4600,4800,4700
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,1400,1600,1500
Kerala,Kozhikode(Calicut),Palayam,Banana - Green,3300,3500,3400
Kerala,Kozhikode(Calicut),Palayam,Beetroot,3900,4100,4000
Kerala,Kozhikode(Calicut),Palayam,Bhindi(Ladies Finger),3100,3300,3200
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,3900,4100,4000
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,3900,4100,4000
Kerala,Kozhikode(Calicut),Palayam,Bottle gourd,1900,2100,2000
Kerala,Kozhikode(Calicut),Palayam,Brinjal,1700,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Cabbage,1900,2100,2000
Kerala,Kozhikode(Calicut),Palayam,Carrot,4300,4500,4400
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,1400,1600,1500
Kerala,Kozhikode(Calicut),Palayam,Cluster beans,2200,2400,2300
Kerala,Kozhikode(Calicut),Palayam,Coconut Seed,2400,2600,2500
Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),4500,4700,4600
Kerala,Kozhikode(Calicut),Palayam,Cucumbar(Kheera),1700,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Drumstick,2100,2300,2200
Kerala,Kozhikode(Calicut),Palayam,French Beans (Frasbean),4900,5100,5000
Kerala,Kozhikode(Calicut),Palayam,Green Chilli,5400,5600,5500
Kerala,Kozhikode(Calicut),Palayam,Onion,1800,2000,1900
Kerala,Kozhikode(Calicut),Palayam,Potato,2000,2200,2100
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,1300,1500,1400
Kerala,Kozhikode(Calicut),Palayam,Raddish,1500,1700,1600
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,1900,2100,2000
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,2900,3200,3000
Kerala,Kozhikode(Calicut),Perambra,Amphophalus,5700,6000,5800
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,2400,2900,2500
Kerala,Kozhikode(Calicut),Perambra,Beetroot,4700,5000,4900
Kerala,Kozhikode(Calicut),Perambra,Bhindi(Ladies Finger),4100,4600,4200
Kerala,Kozhikode(Calicut),Perambra,Bitter gourd,5700,6000,5800
Kerala,Kozhikode(Calicut),Perambra,Brinjal,2400,2800,2500
Kerala,Kozhikode(Calicut),Perambra,Cabbage,2500,2800,2600
Kerala,Kozhikode(Calicut),Perambra,Capsicum,9900,10000,10000
